State_Code,Crop_Code,Season_Code,Area,Annual_Rainfall,Yield_kg_ha
29,40,0,288129.0,1650.1,2101.8779782666793
29,40,3,1381957.0,1650.1,2928.483303026071
29,40,5,4112863.0,1650.1,2396.892870003207
29,41,2,321.0,1650.1,570.0934579439253
29,42,4,1257.0,1650.1,5350.039777247414
29,43,4,148628.0,1650.1,915.5206286836935
29,44,1,2113.0,1650.1,769.9952673923332
29,44,2,1170.0,1650.1,1203.4188034188035
29,45,1,573.0,1650.1,572.4258289703316
29,46,4,15031.0,1650.1,83009.31408422593
29,47,1,12473.0,1650.1,1257.8369277639702
29,50,4,13884.0,1650.1,1432.5842696629213
29,51,4,11844.0,1650.1,2114.9105032083758
29,52,1,48605.0,1650.1,631.910297294517
29,52,2,8514.0,1650.1,1199.4362226920366
29,53,2,366729.0,1650.1,2109.225068102059
21,0,1,63.0,1434.5875,1301.5873015873017
21,0,4,63.0,1434.5875,1301.5873015873017
21,3,1,305.0,1434.5875,32426.22950819672
21,5,1,12.0,1434.5875,583.3333333333334
21,11,3,57.0,1434.5875,701.7543859649123
21,13,2,4.0,1434.5875,2000.0
21,13,3,4.0,1434.5875,2500.0
21,17,2,697.0,1434.5875,2047.3457675753227
21,20,3,4.0,1434.5875,1750.0
21,40,1,5010.0,1434.5875,2651.6966067864273
21,40,2,12061.0,1434.5875,2784.263328082249
21,40,3,4574.0,1434.5875,3048.0979449059905
21,43,2,134.0,1434.5875,656.7164179104477
21,49,1,357.0,1434.5875,39610.64425770308
17,0,2,12081.0,2454.7,1370.8302292856552
17,3,1,6422.0,2454.7,11268.607910308316
17,8,2,33.0,2454.7,636.3636363636364
17,11,2,7208.0,2454.7,1073.5294117647059
17,13,2,1870.0,2454.7,735.2941176470588
17,15,1,9639.0,2454.7,5942.3176678078635
17,16,2,536.0,2454.7,619.4029850746268
17,21,2,3967.0,2454.7,8899.420216788505
17,23,2,82.0,2454.7,475.609756097561
17,24,1,17039.0,2454.7,1486.824344151652
17,26,1,4425.0,2454.7,4560.0
17,32,2,2167.0,2454.7,787.2634979233964
17,37,2,18173.0,2454.7,10356.13272437132
17,39,2,7261.0,2454.7,663.1318000275444
17,40,0,32679.0,2454.7,1368.9525383273663
17,40,2,9854.0,2454.7,4053.176375076111
17,40,5,61752.0,2454.7,1870.9191605130197
17,43,2,1635.0,2454.7,535.7798165137615
17,44,2,2625.0,2454.7,845.3333333333334
17,45,1,1052.0,2454.7,980.0380228136883
17,46,4,87.0,2454.7,2747.1264367816093
17,48,2,4947.0,2454.7,3316.353345461896
17,49,1,3993.0,2454.7,5226.646631605309
17,50,2,709.0,2454.7,660.0846262341325
17,51,2,1912.0,2454.7,7557.008368200837
17,53,2,656.0,2454.7,1803.3536585365853
0,0,4,255.0,845.2,690.1960784313726
0,1,1,395644.0,845.2,398.5122989354066
0,1,2,5606.0,845.2,566.1790938280413
0,2,1,48995.0,845.2,816.1649147872232
0,2,2,12081.0,845.2,578.2633887923186
0,3,4,50286.0,845.2,24342.87873364356
0,7,4,145095.0,845.2,258.2445983665874
0,8,1,202199.0,845.2,429.7350629825073
0,10,4,25375.0,845.2,396.4926108374384
0,11,1,971806.0,845.2,2245.2464792355677
0,13,1,164886.0,845.2,3697.9428211006393
0,13,2,49069.0,845.2,3178.768672685402
0,15,4,2439.0,845.2,4223.452234522345
0,16,2,601745.0,845.2,1085.8902026605954
0,17,1,1106630.0,845.2,300.6714077876074
0,17,2,227602.0,845.2,1800.9727506788165
0,19,1,10311.0,845.2,441.66424207157405
0,19,2,53703.0,845.2,474.3869057594548
0,20,1,163068.0,845.2,1003.8082272426227
0,20,2,259348.0,845.2,952.014281968629
0,23,2,2830.0,845.2,274.5583038869258
0,24,1,535709.0,845.2,2398.673533578865
0,24,2,190172.0,845.2,6189.149822266159
0,26,1,61894.0,845.2,8782.337544834718
0,27,1,246320.0,845.2,325.0324780772978
0,27,2,147594.0,845.2,430.4646530346762
0,29,1,14547.0,845.2,366.6735409362755
0,31,1,18601.0,845.2,16496.04859953766
0,31,2,12439.0,845.2,21915.105715893562
0,32,2,14792.0,845.2,392.84748512709575
0,34,1,10190.0,845.2,304.8086359175662
0,37,4,3645.0,845.2,12271.056241426611
0,38,1,50702.0,845.2,1003.5698789002406
0,38,2,8220.0,845.2,1655.8394160583941
0,39,2,5387.0,845.2,516.0571746797847
0,40,1,2640870.0,845.2,2631.400258248229
0,40,2,1337020.0,845.2,3682.0271948063605
0,41,2,14302.0,845.2,628.8630960704796
0,43,1,79449.0,845.2,229.37985374265253
0,43,2,34163.0,845.2,307.9647571934549
0,44,1,33676.0,845.2,505.0184107376173
0,44,2,360.0,845.2,625.0
0,45,1,102503.0,845.2,1524.0724661717218
0,46,4,264333.0,845.2,82061.78570212572
0,47,4,445693.0,845.2,739.1567738331094
0,48,4,997.0,845.2,8633.901705115346
0,49,4,19732.0,845.2,10599.635110480438
0,50,4,191822.0,845.2,3037.957064361752
0,52,1,82015.0,845.2,275.0106687801012
0,52,2,415708.0,845.2,787.8919818718908
0,53,2,10016.0,845.2,878.1948881789137
2,0,4,69104.0,1774.9,796.5385505904145
2,1,1,6676.0,1774.9,714.3499101258238
2,3,4,43250.0,1774.9,13846.404624277457
2,8,1,1303.0,1774.9,423.63775901765155
2,11,1,1374.0,1774.9,471.6157205240175
2,13,4,15453.0,1774.9,645.5057270432926
2,16,2,1895.0,1774.9,512.4010554089709
2,21,1,57663.0,1774.9,9686.696841995734
2,23,2,8169.0,1774.9,507.0388052393194
2,24,1,18657.0,1774.9,726.6441550088439
2,25,2,20137.0,1774.9,526.4935193921636
2,26,1,4860.0,1774.9,5075.720164609053
2,27,2,7374.0,1774.9,460.40141036072686
2,29,1,10029.0,1774.9,513.2116861102802
2,31,4,6870.0,1774.9,2441.7758369723433
2,32,2,14486.0,1774.9,546.4586497307746
2,36,2,19143.0,1774.9,612.0252833934076
2,37,4,77712.0,1774.9,6492.652357422277
2,39,2,238426.0,1774.9,485.9956548363014
2,40,0,379441.0,1774.9,884.743609678448
2,40,3,312471.0,1774.9,2016.7055502750654
2,40,5,1504647.0,1774.9,1296.0807418617123
2,43,1,13378.0,1774.9,567.0503812229033
2,44,1,7473.0,1774.9,514.2513046969088
2,46,4,26627.0,1774.9,39634.09321365531
2,48,4,8112.0,1774.9,3506.286982248521
2,49,4,2671.0,1774.9,4718.083114938226
2,50,4,563.0,1774.9,534.6358792184725
2,51,4,11741.0,1774.9,727.1952985265309
2,52,2,37079.0,1774.9,513.9297176299253
2,53,2,59573.0,1774.9,1131.6032430799187
12,0,4,168401.0,1146.3,1329.7961413530797
12,1,1,595697.0,1146.3,440.9506846601544
12,2,1,386456.0,1146.3,418.9429068250978
12,2,2,44.0,1146.3,977.2727272727273
12,2,3,1236.0,1146.3,1144.822006472492
12,3,4,42646.0,1146.3,19965.22534352577
12,5,4,13726.0,1146.3,2114.600029141775
12,8,1,20230.0,1146.3,798.9619377162629
12,10,4,5998.0,1146.3,148.04934978326108
12,11,4,375982.0,1146.3,1426.4752036001723
12,13,4,132521.0,1146.3,980.5615713735937
12,14,4,6615.0,1146.3,665.3061224489796
12,15,4,17472.0,1146.3,13089.171245421245
12,16,1,134069.0,1146.3,136.869820763935
12,16,2,650809.0,1146.3,458.5999886295365
12,17,1,617992.0,1146.3,342.8329169309635
12,17,2,145532.0,1146.3,792.0045075997032
12,19,1,111793.0,1146.3,359.8168042721816
12,19,2,212545.0,1146.3,295.782069679362
12,20,1,287515.0,1146.3,1165.15660052519
12,20,2,1126999.0,1146.3,698.6164140340852
12,20,3,4797.0,1146.3,1502.3973316656243
12,23,2,12283.0,1146.3,306.03272816087275
12,24,1,865850.0,1146.3,2718.742276375816
12,24,2,78902.0,1146.3,3004.220425337761
12,24,3,15780.0,1146.3,3198.1622306717363
12,26,4,1998.0,1146.3,1334.8348348348347
12,27,1,440724.0,1146.3,115.58934843575571
12,27,2,9041.0,1146.3,301.84714080300853
12,29,1,27426.0,1146.3,189.4917231823817
12,31,4,151289.0,1146.3,5678.747298217319
12,32,2,33685.0,1146.3,244.4114591064272
12,34,1,116341.0,1146.3,761.5372052844655
12,37,4,63374.0,1146.3,8852.226465111875
12,38,1,554193.0,1146.3,1054.3926032988509
12,38,2,57571.0,1146.3,1145.2641086658214
12,38,3,7007.0,1146.3,2099.9000999001
12,39,1,3691.0,1146.3,263.88512598211867
12,40,1,1066981.0,1146.3,2552.09605419403
12,40,2,44063.0,1146.3,2264.8480584617478
12,40,3,284632.0,1146.3,2890.3707243036624
12,41,2,80607.0,1146.3,739.7496495341595
12,42,4,25.0,1146.3,200.0
12,43,1,85356.0,1146.3,588.2070387553306
12,44,1,39586.0,1146.3,540.6709442732279
12,45,1,131139.0,1146.3,741.2669000068629
12,46,4,269440.0,1146.3,87744.75950118765
12,47,1,595080.0,1146.3,282.3418700006722
12,47,2,583983.0,1146.3,300.38031929011635
12,47,3,51506.0,1146.3,792.703762668427
12,48,4,3014.0,1146.3,8303.91506303915
12,49,4,815.0,1146.3,8428.220858895706
12,50,4,104030.0,1146.3,445.236950879554
12,51,4,7477.0,1146.3,5049.083857161963
12,52,1,134069.0,1146.3,136.869820763935
12,52,2,10986.0,1146.3,525.7600582559621
12,53,2,269494.0,1146.3,830.4674686634953
13,0,4,102078.0,3429.7,1077.293834126844
13,3,4,59143.0,3429.7,7841.435165615542
13,5,4,216709.0,3429.7,296.5451365656249
13,6,4,41362.0,3429.7,206.59059039698275
13,7,4,70463.0,3429.7,875.3530221534706
13,11,1,1300.0,3429.7,1300.0
13,14,4,221.0,3429.7,17000.0
13,15,4,11082.0,3429.7,3834.6868796246167
13,17,1,2813.0,3429.7,739.7795947387132
13,20,1,1827.0,3429.7,508.48385331143953
13,33,1,625.0,3429.7,782.4
13,38,1,516.0,3429.7,808.1395348837209
13,40,0,83859.0,3429.7,2280.506564590563
13,40,3,35946.0,3429.7,2881.2941634674235
13,40,5,143724.0,3429.7,2412.700731958476
13,43,1,732.0,3429.7,401.6393442622951
13,46,4,1161.0,3429.7,56666.666666666664
13,48,4,505.0,3429.7,12683.168316831683
13,49,4,87128.0,3429.7,28911.47507115967
13,50,4,31.0,3429.7,1612.9032258064517
13,51,4,3917.0,3429.7,2547.868266530508
24,0,4,5526.0,927.9,2154.1802388707924
24,1,4,29127.0,927.9,732.4475572492876
24,2,4,65512.0,927.9,1510.7003297105873
24,3,4,105206.0,927.9,53584.1206775279
24,5,4,3703.0,927.9,227.65325411828246
24,7,4,103968.0,927.9,491.0837950138504
24,8,4,5289.0,927.9,316.505955757232
24,10,4,17425.0,927.9,325.73888091822096
24,11,4,100339.0,927.9,2201.178006557769
24,13,4,61418.0,927.9,695.5452798853756
24,14,4,528.0,927.9,5945.075757575758
24,15,4,669.0,927.9,18636.771300448432
24,16,4,5933.0,927.9,645.7104331704028
24,17,4,508032.0,927.9,1981.1252047115142
24,19,4,55635.0,927.9,585.045385099308
24,20,4,294376.0,927.9,998.518900997364
24,24,4,197782.0,927.9,3838.124804077216
24,27,4,134071.0,927.9,577.3358891930395
24,31,4,29587.0,927.9,8731.300909183086
24,37,4,5190.0,927.9,14921.579961464355
24,38,4,95478.0,927.9,1551.6454052242402
24,39,4,344.0,927.9,232.5581395348837
24,40,1,1931397.0,927.9,3422.7075013578255
24,43,4,52624.0,927.9,519.3067801763453
24,44,1,52702.0,927.9,1166.4263215817236
24,47,4,26194.0,927.9,1828.052225700542
24,48,4,1127.0,927.9,16799.46761313221
24,49,4,139628.0,927.9,40360.357521414044
24,50,4,5041.0,927.9,1532.2356675262845
24,51,4,30528.0,927.9,5745.151991614256
24,52,4,251014.0,927.9,569.9004836383629
29,0,4,24382.0,1631.4,4349.60216553195
29,1,2,2044.0,1631.4,690.802348336595
29,2,1,79.0,1631.4,392.40506329113924
29,4,2,2848.0,1631.4,916.4325842696629
29,6,4,2874.0,1631.4,244.95476687543493
29,8,2,58.0,1631.4,844.8275862068965
29,11,1,5650.0,1631.4,2597.8761061946902
29,13,4,52246.0,1631.4,1217.2415113118707
29,15,1,9816.0,1631.4,2043.7041564792175
29,16,2,31212.0,1631.4,768.2301678841471
29,17,4,57395.0,1631.4,1711.7518947643523
29,19,2,2414.0,1631.4,471.83098591549293
29,20,1,1395.0,1631.4,434.40860215053766
29,21,1,594874.0,1631.4,14140.031334366606
29,22,2,32153.0,1631.4,948.4651509967965
29,23,2,5046.0,1631.4,240.38842647641695
29,24,1,85446.0,1631.4,2966.8445567961053
29,25,2,64239.0,1631.4,664.2382353399025
29,26,1,9660.0,1631.4,9785.714285714286
29,27,1,874.0,1631.4,371.85354691075514
29,27,2,1238.0,1631.4,647.0113085621971
29,27,3,10532.0,1631.4,373.52829472085074
29,29,1,4930.0,1631.4,652.738336713996
29,34,1,1052.0,1631.4,534.2205323193916
29,36,2,12495.0,1631.4,675.1500600240096
29,37,4,407941.0,1631.4,12384.050634773166
29,38,1,13135.0,1631.4,1140.00761324705
29,39,2,421522.0,1631.4,803.2344693752639
29,40,0,283859.0,1631.4,2026.6893070151025
29,40,3,1401233.0,1631.4,3226.198640768523
29,40,5,4001936.0,1631.4,2411.3184218838082
29,41,2,399.0,1631.4,606.516290726817
29,42,4,1294.0,1631.4,5604.327666151468
29,43,4,200389.0,1631.4,928.9132637020995
29,44,1,1604.0,1631.4,703.8653366583541
29,44,2,1650.0,1631.4,1140.0
29,45,1,531.0,1631.4,596.9868173258004
29,46,4,16583.0,1631.4,76385.75649761804
29,47,1,13674.0,1631.4,1293.4035395641363
29,50,4,11991.0,1631.4,1384.6217996830956
29,51,4,13659.0,1631.4,2201.405666593455
29,52,1,53388.0,1631.4,649.2844834045104
29,52,2,7434.0,1631.4,755.3134248049503
29,53,2,350621.0,1631.4,2281.3123001759736
21,0,1,61.0,1434.5875,1278.688524590164
21,2,1,64.0,1434.5875,2078.125
21,3,1,318.0,1434.5875,32883.64779874214
21,5,1,12.0,1434.5875,583.3333333333334
21,10,2,4.0,1434.5875,500.0
21,11,3,66.0,1434.5875,575.7575757575758
21,13,3,3.0,1434.5875,1000.0
21,17,1,29.0,1434.5875,1827.5862068965516
21,17,2,622.0,1434.5875,2017.684887459807
21,17,3,113.0,1434.5875,1743.3628318584072
21,20,1,3.0,1434.5875,1666.6666666666667
21,27,3,2183.0,1434.5875,124.59917544663307
21,31,2,3.0,1434.5875,8333.333333333334
21,32,3,36.0,1434.5875,916.6666666666666
21,38,1,23.0,1434.5875,2086.9565217391305
21,38,2,3.0,1434.5875,2000.0
21,38,3,45.0,1434.5875,2511.1111111111113
21,40,1,4379.0,1434.5875,2940.854076273122
21,40,2,11411.0,1434.5875,2458.2420471474893
21,40,3,4647.0,1434.5875,2667.3122444587907
21,43,1,14.0,1434.5875,785.7142857142857
21,43,2,21.0,1434.5875,809.5238095238095
21,43,3,97.0,1434.5875,1134.020618556701
21,46,1,2323.0,1434.5875,98328.0241067585
21,47,1,5.0,1434.5875,600.0
21,49,1,333.0,1434.5875,40153.15315315315
21,49,2,6.0,1434.5875,40833.333333333336
21,51,2,4.0,1434.5875,1500.0
21,52,1,57.0,1434.5875,684.2105263157895
21,52,2,196.0,1434.5875,647.9591836734694
2,0,4,66235.0,2154.1,855.5144561032687
2,1,1,5893.0,2154.1,717.8007805871373
2,3,4,43999.0,2154.1,13790.063410532057
2,5,4,2823.0,2154.1,1492.029755579171
2,8,1,1193.0,2154.1,426.65549036043586
2,11,1,1359.0,2154.1,467.25533480500366
2,13,4,16101.0,2154.1,629.4019005030743
2,15,4,15624.0,2154.1,6853.302611367128
2,16,2,1871.0,2154.1,505.07749866381613
2,21,1,59842.0,2154.1,10975.919922462484
2,23,2,7632.0,2154.1,509.1719077568134
2,24,1,18362.0,2154.1,725.2477943579131
2,25,2,22469.0,2154.1,471.4050469535805
2,26,1,5253.0,2154.1,5120.312202550923
2,27,2,7719.0,2154.1,459.90413265967095
2,29,1,8627.0,2154.1,512.3449634867277
2,31,4,6697.0,2154.1,2437.3600119456473
2,32,2,14304.0,2154.1,541.3870246085011
2,36,2,22514.0,2154.1,612.9519410144799
2,37,4,75197.0,2154.1,6926.220460922643
2,39,2,234804.0,2154.1,523.4024974020886
2,40,0,354115.0,2154.1,982.7090069610155
2,40,3,322889.0,2154.1,2266.5714843181404
2,40,5,1646992.0,2154.1,1359.3053275304312
2,43,1,12694.0,2154.1,570.1906412478336
2,44,1,6919.0,2154.1,508.88856771209714
2,46,4,25734.0,2154.1,38076.47470272791
2,48,4,6918.0,2154.1,3512.720439433362
2,49,4,2609.0,2154.1,4678.804139517057
2,50,4,501.0,2154.1,528.942115768463
2,51,4,12529.0,2154.1,688.7221645781786
2,52,2,38290.0,2154.1,531.2614259597806
2,53,2,56069.0,2154.1,1262.6763452174998
12,0,4,174404.0,1323.3,6390.243343042591
12,1,1,681136.0,1323.3,662.1482347137722
12,2,1,429832.0,1323.3,774.232723482663
12,2,2,439.0,1323.3,1152.619589977221
12,2,3,1584.0,1323.3,996.8434343434343
12,3,4,52191.0,1323.3,17685.02232185626
12,5,4,16319.0,1323.3,3117.041485385134
12,8,1,23387.0,1323.3,670.5434643177833
12,10,4,6423.0,1323.3,349.0580725517671
12,11,4,403029.0,1323.3,1748.9336995600813
12,13,1,126372.0,1323.3,900.7375051435445
12,13,2,4273.0,1323.3,1745.143926983384
12,13,3,6059.0,1323.3,3384.7169499917477
12,14,4,6135.0,1323.3,1033.4148329258353
12,15,4,14780.0,1323.3,20524.62787550744
12,16,2,604971.0,1323.3,602.3726757150342
12,17,1,736971.0,1323.3,731.2675804068274
12,17,2,171231.0,1323.3,892.2741793250054
12,19,1,100262.0,1323.3,511.9686421575472
12,19,2,126748.0,1323.3,472.4887177706946
12,20,1,302808.0,1323.3,1625.83221050963
12,20,2,1073315.0,1323.3,1086.1983667422892
12,20,3,6054.0,1323.3,1961.3478691774035
12,23,2,13766.0,1323.3,395.3218073514456
12,24,1,1015117.0,1323.3,2906.567420307216
12,24,2,77654.0,1323.3,3360.70260385814
12,24,3,20026.0,1323.3,3223.4595026465595
12,26,4,1861.0,1323.3,1282.6437399247716
12,27,1,520630.0,1323.3,224.74309970612526
12,27,2,9402.0,1323.3,326.41991065730696
12,29,1,31244.0,1323.3,376.0722058635258
12,31,1,165668.0,1323.3,5960.945988362267
12,31,2,11727.0,1323.3,8419.715187174896
12,31,3,4706.0,1323.3,8447.088822779431
12,32,2,34421.0,1323.3,261.78786206095117
12,34,1,145273.0,1323.3,743.1456636814825
12,37,1,54981.0,1323.3,3297.684654698896
12,37,2,2957.0,1323.3,12305.03889076767
12,37,3,2156.0,1323.3,16001.855287569573
12,38,1,786831.0,1323.3,1639.8210034937617
12,38,2,37759.0,1323.3,1612.6221563071056
12,38,3,8132.0,1323.3,2077.5946876537137
12,39,1,3957.0,1323.3,363.4066211776598
12,40,1,1051466.0,1323.3,2654.56134577818
12,40,2,40325.0,1323.3,2151.419714817111
12,40,3,324525.0,1323.3,3052.393498189662
12,41,2,70218.0,1323.3,843.4019767011308
12,42,4,400.0,1323.3,247.5
12,43,1,86908.0,1323.3,557.9348276338196
12,44,1,35680.0,1323.3,492.46076233183857
12,45,1,113190.0,1323.3,814.9924905026946
12,46,4,307084.0,1323.3,84759.57392765497
12,47,1,507505.0,1323.3,472.2593866070285
12,47,2,469020.0,1323.3,434.3013091126178
12,47,3,48650.0,1323.3,1021.0688591983557
12,48,4,2887.0,1323.3,8361.967440249395
12,49,4,774.0,1323.3,8259.68992248062
12,50,4,113162.0,1323.3,423.3046429013273
12,51,4,13500.0,1323.3,7776.2962962962965
12,52,1,152106.0,1323.3,431.04151052555454
12,52,2,10637.0,1323.3,387.70329980257594
12,53,2,275583.0,1323.3,1017.4212487707878
13,0,4,99787.0,3489.6,1149.348111477447
13,3,4,59341.0,3489.6,7411.452452772956
13,5,4,175679.0,3489.6,238.79917349256314
13,6,4,39763.0,3489.6,176.82267434549706
13,7,4,58381.0,3489.6,897.5865435672565
13,11,1,1295.0,3489.6,1297.2972972972973
13,14,4,350.0,3489.6,17000.0
13,15,4,8865.0,3489.6,3578.7930062041737
13,17,1,2911.0,3489.6,739.9519065613191
13,20,1,3083.0,3489.6,510.2173207914369
13,33,1,341.0,3489.6,782.9912023460411
13,38,1,266.0,3489.6,812.0300751879699
13,40,0,77533.0,3489.6,2168.2122451085343
13,40,3,45447.0,3489.6,2404.493145862213
13,40,5,105958.0,3489.6,2369.835217727779
13,43,1,533.0,3489.6,320.8255159474672
13,46,4,2991.0,3489.6,53209.62888665998
13,48,4,499.0,3489.6,12711.422845691382
13,49,4,83990.0,3489.6,30437.611620431002
13,50,4,43.0,3489.6,1604.6511627906978
13,51,4,3155.0,3489.6,2356.2599049128366
24,0,4,5553.0,1067.2,2113.9924365207994
24,1,4,30057.0,1067.2,701.2343214559005
24,2,4,59798.0,1067.2,1435.4995150339475
24,3,4,112793.0,1067.2,47740.77292030534
24,5,4,3130.0,1067.2,229.71246006389777
24,7,4,101309.0,1067.2,571.568172620399
24,8,4,5184.0,1067.2,313.2716049382716
24,10,4,13288.0,1067.2,385.3100541842264
24,11,4,99335.0,1067.2,2020.1640912065234
24,13,4,67408.0,1067.2,505.63731307856636
24,14,4,505.0,1067.2,5928.712871287129
24,15,4,625.0,1067.2,19036.8
24,16,4,6800.0,1067.2,674.5588235294117
24,17,4,535211.0,1067.2,1957.332715508463
24,19,4,48448.0,1067.2,440.4516182298547
24,20,4,283526.0,1067.2,874.1208919111475
24,24,4,223428.0,1067.2,3625.5840807777004
24,27,4,158691.0,1067.2,291.2137424302575
24,31,4,29809.0,1067.2,9634.942467040155
24,37,4,4066.0,1067.2,16765.617314313822
24,38,4,93701.0,1067.2,1877.7174203050129
24,39,4,275.0,1067.2,243.63636363636363
24,40,1,1789170.0,1067.2,2816.9229307444234
24,43,4,74376.0,1067.2,432.9488006883941
24,44,1,38240.0,1067.2,969.7698744769874
24,47,4,44177.0,1067.2,1589.1300903184915
24,48,4,1088.0,1067.2,13584.558823529413
24,49,4,140092.0,1067.2,42203.03086543129
24,50,4,5903.0,1067.2,1534.1351854988989
24,51,4,27303.0,1067.2,5347.690729956415
24,52,4,307515.0,1067.2,260.0848739085898
29,0,4,11388.0,2007.5,1832.5430277485073
29,1,2,1097.0,2007.5,810.3919781221513
29,2,1,64.0,2007.5,359.375
29,4,2,2058.0,2007.5,1316.3265306122448
29,11,1,8230.0,2007.5,1603.6452004860266
29,13,4,62382.0,2007.5,1501.9877528774325
29,14,1,3414.0,2007.5,9879.320445225541
29,15,1,10867.0,2007.5,2129.106469126714
29,16,2,25112.0,2007.5,983.3943931188277
29,17,1,3257.0,2007.5,930.3039607000308
29,17,2,13005.0,2007.5,1675.9707804690504
29,17,3,52923.0,2007.5,2038.2631370103736
29,19,2,2213.0,2007.5,499.77406235878897
29,20,1,1659.0,2007.5,420.7353827606992
29,21,1,609817.0,2007.5,13472.958280926901
29,22,2,33501.0,2007.5,803.7073520193427
29,23,2,5917.0,2007.5,274.97042420145345
29,24,1,34570.0,2007.5,2096.1238067688746
29,24,2,17363.0,2007.5,4700.800552899845
29,24,3,25240.0,2007.5,3577.258320126783
29,25,2,58737.0,2007.5,762.9773396666496
29,26,1,7432.0,2007.5,10427.744886975242
29,27,1,536.0,2007.5,535.4477611940298
29,27,2,1677.0,2007.5,649.9701848539058
29,27,3,14253.0,2007.5,704.4832666806988
29,29,1,4883.0,2007.5,652.6725373745649
29,34,1,894.0,2007.5,605.1454138702461
29,36,2,9851.0,2007.5,726.9312760125875
29,37,4,400786.0,2007.5,24703.57248007665
29,38,1,13062.0,2007.5,1144.9242076251724
29,39,2,407498.0,2007.5,887.6043563403992
29,40,0,281618.0,2007.5,2009.1933044052582
29,40,3,1511593.0,2007.5,3258.8831782100074
29,40,5,3926544.0,2007.5,2350.0538896291496
29,41,2,865.0,2007.5,1038.150289017341
29,42,1,1134.0,2007.5,5539.68253968254
29,43,0,1093.0,2007.5,633.1198536139067
29,43,3,200941.0,2007.5,918.3790266794731
29,43,5,1068.0,2007.5,608.6142322097378
29,44,1,1487.0,2007.5,751.8493611297915
29,44,2,1650.0,2007.5,1140.0
29,45,1,536.0,2007.5,600.7462686567164
29,46,4,16868.0,2007.5,105051.043395779
29,47,1,15984.0,2007.5,1233.6711711711712
29,50,4,11698.0,2007.5,1408.1039493930587
29,51,4,14872.0,2007.5,2326.5868746637975
29,52,1,45635.0,2007.5,763.0765859537636
29,52,2,6901.0,2007.5,771.7722069265324
29,53,2,352579.0,2007.5,2601.6410506581506
21,0,1,61.0,1434.5875,1295.0819672131147
21,2,1,34.0,1434.5875,1705.8823529411766
21,2,3,21.0,1434.5875,2000.0
21,3,1,285.0,1434.5875,36926.31578947369
21,5,1,12.0,1434.5875,666.6666666666666
21,7,1,174.0,1434.5875,994.2528735632184
21,11,3,48.0,1434.5875,812.5
21,17,1,87.0,1434.5875,1954.0229885057472
21,17,2,572.0,1434.5875,2230.769230769231
21,17,3,55.0,1434.5875,2163.6363636363635
21,27,2,5.0,1434.5875,600.0
21,27,3,1220.0,1434.5875,190.98360655737704
21,32,2,11.0,1434.5875,909.0909090909091
21,32,3,6.0,1434.5875,1000.0
21,38,1,21.0,1434.5875,2476.190476190476
21,38,2,4.0,1434.5875,2250.0
21,38,3,14.0,1434.5875,3000.0
21,40,1,4493.0,1434.5875,2735.366125083463
21,40,2,11306.0,1434.5875,2137.1837962143995
21,40,3,4981.0,1434.5875,2863.481228668942
21,43,1,11.0,1434.5875,636.3636363636364
21,43,2,25.0,1434.5875,800.0
21,43,3,144.0,1434.5875,1062.5
21,46,1,1945.0,1434.5875,83456.55526992287
21,47,1,3.0,1434.5875,666.6666666666666
21,49,1,300.0,1434.5875,29600.0
21,51,2,3.0,1434.5875,1666.6666666666667
21,52,1,21.0,1434.5875,761.9047619047619
21,52,2,124.0,1434.5875,637.0967741935484
21,52,3,1214.0,1434.5875,219.11037891268535
0,0,4,359.0,944.6,738.1615598885794
0,1,1,439248.0,944.6,453.9895457691327
0,1,2,3466.0,944.6,560.3000577034045
0,2,1,49844.0,944.6,1029.5321402776663
0,2,2,9274.0,944.6,956.7608367478973
0,3,4,54100.0,944.6,25295.526802218115
0,7,4,150135.0,944.6,301.1156625703533
0,8,1,158723.0,944.6,512.6226192801296
0,10,4,33439.0,944.6,466.9996112323933
0,11,1,1398900.0,944.6,2550.7548788333693
0,13,1,160013.0,944.6,3846.3499840637946
0,13,2,43347.0,944.6,3644.3352481140564
0,15,4,2194.0,944.6,5325.432999088423
0,16,2,606426.0,944.6,1413.562413221069
0,17,1,1499640.0,944.6,299.6612520338214
0,17,2,266714.0,944.6,1964.201354259619
0,19,1,4963.0,944.6,488.21277453153334
0,19,2,34347.0,944.6,409.4098465659301
0,20,1,118094.0,944.6,1411.307941131641
0,20,2,160490.0,944.6,1676.8334475668266
0,23,2,927.0,944.6,374.3257820927724
0,24,1,497803.0,944.6,3147.6728746110407
0,24,2,354157.0,944.6,7298.686740626333
0,26,1,37163.0,944.6,7950.945833221214
0,27,1,206857.0,944.6,444.40362182570567
0,27,2,112694.0,944.6,392.85143840843347
0,29,1,12494.0,944.6,437.73011045301746
0,31,1,26723.0,944.6,16451.895371028702
0,31,2,13737.0,944.6,21038.36354371406
0,32,2,2415.0,944.6,1532.5051759834369
0,34,1,2634.0,944.6,490.1290812452544
0,37,4,5227.0,944.6,9588.291563038072
0,38,1,44783.0,944.6,958.600361744412
0,38,2,5238.0,944.6,1708.4765177548684
0,39,2,5885.0,944.6,639.5921835174172
0,40,1,2803076.0,944.6,2989.442669410319
0,40,2,1584140.0,944.6,3700.113626320906
0,41,2,12780.0,944.6,500.6259780907668
0,43,1,46041.0,944.6,209.248278708108
0,43,2,34296.0,944.6,267.3198040587824
